canonical_key,operator,line,render_kind,shape_class,session,built,display_line_ids,parts,drawn_km,drawn_stations,n02_km,semantic_km,audit_stations,n02_station_features,audit_edges,anchor_pass,anchor_warning,anchor_error,topology_status,topology_findings,builder_notes,skip_edges_dropped,not_drawn_reason,official_km,official_stations,source_url,verdict,review_notes
函館市␟大森線,函館市,大森線,tram,ordinary_linear,60,yes,jp-函館市-大森線,1,0.525,2,0.574,0.474,2,2,1,2,0,0,PASS,,,0,,,,,,
函館市␟宝来・谷地頭線,函館市,宝来・谷地頭線,tram,ordinary_linear,60,yes,jp-函館市-宝来・谷地頭線,1,1.389,4,1.439,1.239,4,4,3,4,0,0,PASS,,,0,,,,,,
函館市␟本線,函館市,本線,tram,ordinary_linear,60,yes,jp-函館市-本線,1,2.774,7,2.821,2.47,7,7,6,7,0,0,PASS,,,0,,,,,,
函館市␟湯の川線,函館市,湯の川線,tram,ordinary_linear,60,yes,jp-函館市-湯の川線,1,6.049,16,6.096,5.341,16,16,15,16,0,0,PASS,,,0,,,,,,
北九州高速鉄道␟小倉線,北九州高速鉄道,小倉線,monorail,ordinary_linear,64,yes,jp-北九州高速鉄道-小倉線,1,8.848,13,8.918,7.881,13,13,12,13,0,0,PASS,,,0,,,,,,
北大阪急行電鉄␟南北線,北大阪急行電鉄,南北線,third_sector,ordinary_linear,57,yes,jp-北大阪急行電鉄-南北線,1,8.383,6,8.589,7.482,6,6,5,6,0,0,PASS,,,0,,,,,,
北条鉄道␟北条線,北条鉄道,北条線,third_sector,ordinary_linear,57,yes,jp-北条鉄道-北条線,1,13.671,8,13.724,13.13,8,8,7,8,0,0,PASS,,,0,,,,,,
北海道旅客鉄道␟函館線,北海道旅客鉄道,函館線,jr_conventional,branch_rejoins,17,yes,jp-北海道旅客鉄道-函館線|jp-北海道旅客鉄道-函館線-2|jp-北海道旅客鉄道-函館線-3|jp-北海道旅客鉄道-函館線-4|jp-北海道旅客鉄道-函館線-5|jp-北海道旅客鉄道-函館線-6,6,496.06,90,478.132,455.958,82,84,88,90,0,0,WARNING,uncovered_corridor,"近文–深川 skips 納内 over the same track — service edge, not a second alignment; 砂川–奈井江 skips 豊沼 over the same track — service edge, not a second alignment; 奈井江–美唄 skips 茶志内 over the same track — service edge, not a second alignment; trunk plus 4 branch(es) split from the graph (4 rejoining route(s)) | 2 unconnected track group(s) under one station order — drawn as separate lines | 1 interval(s) differ from the audited distance: [('大沼', '新函館北斗', 9.221, 16.263)]",3,,,,,,
北海道旅客鉄道␟北海道新幹線,北海道旅客鉄道,北海道新幹線,shinkansen,ordinary_linear,16,yes,jp-北海道旅客鉄道-北海道新幹線,1,148.786,4,149.066,147.991,4,4,3,4,0,0,PASS,,,0,,,,,,
北海道旅客鉄道␟千歳線,北海道旅客鉄道,千歳線,jr_conventional,branched_terminal,17,yes,jp-北海道旅客鉄道-千歳線|jp-北海道旅客鉄道-千歳線-2,2,59.217,16,63.181,59.135,15,15,16,16,0,0,PASS,,"白石–新札幌 skips 平和 over the same track — service edge, not a second alignment; 1 audited branch part(s) drawn as sibling display line(s)",1,,,,,,
北海道旅客鉄道␟宗谷線,北海道旅客鉄道,宗谷線,jr_conventional,branch_rejoins,17,yes,jp-北海道旅客鉄道-宗谷線,1,258.894,35,259.664,255.494,35,35,35,35,0,0,PASS,,"多寄–剣淵 skips 士別 over the same track — service edge, not a second alignment",1,,,,,,
北海道旅客鉄道␟室蘭線,北海道旅客鉄道,室蘭線,jr_conventional,branched_terminal,17,yes,jp-北海道旅客鉄道-室蘭線|jp-北海道旅客鉄道-室蘭線-2,2,215.214,48,226.885,207.118,47,47,47,48,0,0,PASS,,1 audited branch part(s) drawn as sibling display line(s),0,,,,,,
北海道旅客鉄道␟富良野線,北海道旅客鉄道,富良野線,jr_conventional,ordinary_linear,17,yes,jp-北海道旅客鉄道-富良野線,1,54.646,17,54.866,53.028,17,17,16,17,0,0,PASS,,,0,,,,,,
北海道旅客鉄道␟日高線,北海道旅客鉄道,日高線,jr_conventional,ordinary_linear,17,yes,jp-北海道旅客鉄道-日高線,1,30.528,4,30.695,30.183,4,4,3,4,0,0,PASS,,,0,,,,,,
北海道旅客鉄道␟札沼線,北海道旅客鉄道,札沼線,jr_conventional,ordinary_linear,17,yes,jp-北海道旅客鉄道-札沼線,1,28.896,14,29.028,27.209,14,14,13,14,0,0,PASS,,,0,,,,,,
北海道旅客鉄道␟根室線,北海道旅客鉄道,根室線,jr_conventional,disconnected,17,yes,jp-北海道旅客鉄道-根室線|jp-北海道旅客鉄道-根室線-2,2,361.141,49,361.697,353.444,49,49,47,49,0,0,PASS,,2 disconnected piece(s) drawn as separate display lines,0,,,,,,
北海道旅客鉄道␟海峡線,北海道旅客鉄道,海峡線,jr_conventional,disconnected,17,no,,0,,,88.875,87.29,2,2,0,0,0,0,,,,0,no adjacency rows for this line,,,,,
北海道旅客鉄道␟石勝線,北海道旅客鉄道,石勝線,jr_conventional,ordinary_linear,17,yes,jp-北海道旅客鉄道-石勝線,1,132.22,7,132.451,131.065,7,7,6,7,0,0,PASS,,,0,,,,,,
北海道旅客鉄道␟石北線,北海道旅客鉄道,石北線,jr_conventional,disconnected,17,yes,jp-北海道旅客鉄道-石北線|jp-北海道旅客鉄道-石北線-2|jp-北海道旅客鉄道-石北線-3,3,232.942,33,234.799,230.238,31,31,31,32,1,0,WARNING,uncovered_corridor,"白滝–安足間 skips 上川 over the same track — service edge, not a second alignment; trunk plus 1 branch(es) split from the graph (1 rejoining route(s)); 2 disconnected piece(s) drawn as separate display lines",1,,,,,,
北海道旅客鉄道␟釧網線,北海道旅客鉄道,釧網線,jr_conventional,ordinary_linear,17,yes,jp-北海道旅客鉄道-釧網線,1,166.083,24,166.255,163.896,24,24,23,24,0,0,PASS,,,0,,,,,,
北総鉄道␟北総線,北総鉄道,北総線,third_sector,ordinary_linear,55,yes,jp-北総鉄道-北総線,1,32.171,15,32.899,29.974,15,15,14,15,0,0,PASS,,,0,,,,,,
北越急行␟ほくほく線,北越急行,ほくほく線,third_sector,ordinary_linear,55,yes,jp-北越急行-ほくほく線,1,59.387,12,59.5,58.38,12,12,11,12,0,0,PASS,,,0,,,,,,
北陸鉄道␟浅野川線,北陸鉄道,浅野川線,private,ordinary_linear,50,yes,jp-北陸鉄道-浅野川線,1,6.777,12,6.858,5.957,12,12,11,12,0,0,PASS,,,0,,,,,,
北陸鉄道␟石川線,北陸鉄道,石川線,private,ordinary_linear,50,yes,jp-北陸鉄道-石川線,1,13.728,17,13.8,12.637,17,17,16,17,0,0,PASS,,,0,,,,,,
十国峠␟十国鋼索線,十国峠,十国鋼索線,funicular,ordinary_linear,65,yes,jp-十国峠-十国鋼索線,1,0.31,2,0.352,0.266,2,2,1,2,0,0,PASS,,,0,,,,,,
千葉都市モノレール␟1号線,千葉都市モノレール,1号線,monorail,ordinary_linear,63,yes,jp-千葉都市モノレール-1号線,1,3.082,6,3.186,2.605,6,6,5,6,0,0,PASS,,,0,,,,,,
千葉都市モノレール␟2号線,千葉都市モノレール,2号線,monorail,ordinary_linear,63,yes,jp-千葉都市モノレール-2号線,1,11.98,13,12.084,11.044,13,13,12,13,0,0,PASS,,,0,,,,,,
南海電気鉄道␟加太線,南海電気鉄道,加太線,private,ordinary_linear,45,yes,jp-南海電気鉄道-加太線,1,9.554,8,9.633,8.994,8,8,7,8,0,0,PASS,,,0,,,,,,
南海電気鉄道␟南海本線,南海電気鉄道,南海本線,private,branch_rejoins,45,yes,jp-南海電気鉄道-南海本線,1,64.923,43,64.809,57.945,43,44,42,42,1,0,PASS,,"1 interval(s) differ from the audited distance: [('岸里玉出', '粉浜', 1.838, 0.938)]",0,,,,,,
南海電気鉄道␟和歌山港線,南海電気鉄道,和歌山港線,private,ordinary_linear,45,yes,jp-南海電気鉄道-和歌山港線,1,2.817,2,2.886,2.746,2,2,1,2,0,0,PASS,,,0,,,,,,
南海電気鉄道␟多奈川線,南海電気鉄道,多奈川線,private,ordinary_linear,45,yes,jp-南海電気鉄道-多奈川線,1,2.445,4,2.595,2.108,4,4,3,4,0,0,PASS,,,0,,,,,,
南海電気鉄道␟泉北線,南海電気鉄道,泉北線,third_sector,ordinary_linear,57,yes,jp-南海電気鉄道-泉北線,1,14.267,6,14.541,13.252,6,6,5,6,0,0,PASS,,,0,,,,,,
南海電気鉄道␟空港線,南海電気鉄道,空港線,private,ordinary_linear,45,yes,jp-南海電気鉄道-空港線,1,8.805,3,9.179,8.281,3,3,2,3,0,0,PASS,,,0,,,,,,
南海電気鉄道␟鋼索線,南海電気鉄道,鋼索線,funicular,ordinary_linear,65,yes,jp-南海電気鉄道-鋼索線,1,0.785,2,0.837,0.733,2,2,1,2,0,0,PASS,,,0,,,,,,
南海電気鉄道␟高師浜線,南海電気鉄道,高師浜線,private,ordinary_linear,45,yes,jp-南海電気鉄道-高師浜線,1,1.368,3,1.502,1.162,3,3,2,3,0,0,PASS,,,0,,,,,,
南海電気鉄道␟高野線,南海電気鉄道,高野線,private,branched_terminal,45,yes,jp-南海電気鉄道-高野線|jp-南海電気鉄道-高野線-2,2,63.539,42,66.771,60.905,42,43,41,42,0,0,PASS,,2 unconnected track group(s) under one station order — drawn as separate lines,0,,,,,,
南阿蘇鉄道␟高森線,南阿蘇鉄道,高森線,third_sector,ordinary_linear,56,yes,jp-南阿蘇鉄道-高森線,1,17.776,10,17.882,17.016,10,10,9,10,0,0,PASS,,,0,,,,,,
叡山電鉄␟叡山本線,叡山電鉄,叡山本線,private,ordinary_linear,50,yes,jp-叡山電鉄-叡山本線,1,5.493,8,5.562,4.987,8,8,7,8,0,0,PASS,,,0,,,,,,
叡山電鉄␟鞍馬線,叡山電鉄,鞍馬線,private,ordinary_linear,50,yes,jp-叡山電鉄-鞍馬線,1,8.758,10,8.973,8.238,10,10,9,10,0,0,PASS,,,0,,,,,,
名古屋ガイドウェイバス␟ガイドウェイバス志段味線,名古屋ガイドウェイバス,ガイドウェイバス志段味線,agt,ordinary_linear,64,yes,jp-名古屋ガイドウェイバス-ガイドウェイバス志段味線,1,6.514,9,6.587,5.904,9,9,8,9,0,0,PASS,,,0,,,,,,
名古屋市␟1号線東山線,名古屋市,1号線東山線,subway,ordinary_linear,32,yes,jp-名古屋市-1号線東山線,1,20.697,22,20.862,18.703,22,22,21,22,0,0,PASS,,,0,,,,,,
名古屋市␟2号線名城線,名古屋市,2号線名城線,subway,ordinary_linear,32,yes,jp-名古屋市-2号線名城線,1,8.95,12,9.028,7.987,12,12,11,12,0,0,PASS,,,0,,,,,,
名古屋市␟2号線名港線,名古屋市,2号線名港線,subway,ordinary_linear,32,yes,jp-名古屋市-2号線名港線,1,6.036,7,6.118,5.585,7,7,6,7,0,0,PASS,,,0,,,,,,
名古屋市␟3号線鶴舞線,名古屋市,3号線鶴舞線,subway,ordinary_linear,32,yes,jp-名古屋市-3号線鶴舞線,1,20.412,20,20.472,18.686,20,20,19,20,0,0,PASS,,,0,,,,,,
名古屋市␟4号線名城線,名古屋市,4号線名城線,subway,ordinary_linear,32,yes,jp-名古屋市-4号線名城線,1,17.393,18,17.477,15.169,18,18,17,18,0,0,PASS,,,0,,,,,,
名古屋市␟6号線桜通線,名古屋市,6号線桜通線,subway,ordinary_linear,32,yes,jp-名古屋市-6号線桜通線,1,19.102,21,19.22,16.801,21,21,20,21,0,0,PASS,,,0,,,,,,
名古屋市␟上飯田線,名古屋市,上飯田線,subway,ordinary_linear,32,yes,jp-名古屋市-上飯田線,1,0.821,2,1.033,0.609,2,2,1,2,0,0,PASS,,,0,,,,,,
名古屋臨海高速鉄道␟西名古屋港線,名古屋臨海高速鉄道,西名古屋港線,third_sector,ordinary_linear,56,yes,jp-名古屋臨海高速鉄道-西名古屋港線,1,15.19,11,15.271,14.053,11,11,10,11,0,0,PASS,,,0,,,,,,
名古屋鉄道␟三河線,名古屋鉄道,三河線,private,branched_terminal,42,yes,jp-名古屋鉄道-三河線|jp-名古屋鉄道-三河線-2,2,43.069,25,39.587,37.461,23,23,23,25,0,0,PASS,,trunk plus 1 branch(es) split from the graph (1 rejoining route(s)),0,,,,,,
名古屋鉄道␟各務原線,名古屋鉄道,各務原線,private,ordinary_linear,43,yes,jp-名古屋鉄道-各務原線,1,17.55,18,17.646,16.044,18,18,17,18,0,0,PASS,,,0,,,,,,
名古屋鉄道␟名古屋本線,名古屋鉄道,名古屋本線,private,branch_rejoins,42,yes,jp-名古屋鉄道-名古屋本線,1,99.925,60,101.459,94.322,60,60,59,60,0,0,PASS,,,0,,,,,,
名古屋鉄道␟小牧線,名古屋鉄道,小牧線,private,ordinary_linear,42,yes,jp-名古屋鉄道-小牧線,1,20.562,14,20.725,19.366,14,14,13,14,0,0,PASS,,,0,,,,,,
名古屋鉄道␟尾西線,名古屋鉄道,尾西線,private,ordinary_linear,42,yes,jp-名古屋鉄道-尾西線,1,30.963,22,31.11,28.999,22,22,21,22,0,0,PASS,,,0,,,,,,
名古屋鉄道␟常滑線,名古屋鉄道,常滑線,private,ordinary_linear,42,yes,jp-名古屋鉄道-常滑線,1,29.198,23,29.343,27.287,23,23,22,23,0,0,PASS,,,0,,,,,,
名古屋鉄道␟広見線,名古屋鉄道,広見線,private,branched_terminal,42,yes,jp-名古屋鉄道-広見線|jp-名古屋鉄道-広見線-2,2,27.869,13,22.1,21.134,11,11,11,13,0,0,PASS,,trunk plus 1 branch(es) split from the graph (1 rejoining route(s)),0,,,,,,
名古屋鉄道␟河和線,名古屋鉄道,河和線,private,ordinary_linear,42,yes,jp-名古屋鉄道-河和線,1,28.736,20,28.84,26.683,20,20,19,20,0,0,PASS,,,0,,,,,,
名古屋鉄道␟津島線,名古屋鉄道,津島線,private,ordinary_linear,43,yes,jp-名古屋鉄道-津島線,1,11.751,8,11.888,10.795,8,8,7,8,0,0,PASS,,,0,,,,,,
名古屋鉄道␟瀬戸線,名古屋鉄道,瀬戸線,private,ordinary_linear,42,yes,jp-名古屋鉄道-瀬戸線,1,20.562,20,20.655,19.06,20,20,19,20,0,0,PASS,,,0,,,,,,
名古屋鉄道␟犬山線,名古屋鉄道,犬山線,private,branched_terminal,42,yes,jp-名古屋鉄道-犬山線,1,25.865,17,27.555,25.63,17,17,16,17,0,0,PASS,,,0,,,,,,
名古屋鉄道␟知多新線,名古屋鉄道,知多新線,private,ordinary_linear,43,yes,jp-名古屋鉄道-知多新線,1,13.896,6,14.042,13.389,6,6,5,6,0,0,PASS,,,0,,,,,,
名古屋鉄道␟空港線,名古屋鉄道,空港線,private,ordinary_linear,43,yes,jp-名古屋鉄道-空港線,1,4.391,3,4.598,4.001,3,3,2,3,0,0,PASS,,,0,,,,,,
名古屋鉄道␟竹鼻線,名古屋鉄道,竹鼻線,private,ordinary_linear,43,yes,jp-名古屋鉄道-竹鼻線,1,10.28,9,10.352,9.679,9,9,8,9,0,0,PASS,,,0,,,,,,
名古屋鉄道␟築港線,名古屋鉄道,築港線,private,ordinary_linear,43,yes,jp-名古屋鉄道-築港線,1,1.434,2,1.534,1.335,2,2,1,2,0,0,PASS,,,0,,,,,,
名古屋鉄道␟羽島線,名古屋鉄道,羽島線,private,ordinary_linear,43,yes,jp-名古屋鉄道-羽島線,1,1.354,2,1.424,1.282,2,2,1,2,0,0,PASS,,,0,,,,,,
名古屋鉄道␟蒲郡線,名古屋鉄道,蒲郡線,private,ordinary_linear,43,yes,jp-名古屋鉄道-蒲郡線,1,17.544,10,17.62,16.85,10,10,9,10,0,0,PASS,,,0,,,,,,
名古屋鉄道␟西尾線,名古屋鉄道,西尾線,private,ordinary_linear,42,yes,jp-名古屋鉄道-西尾線,1,24.626,14,24.735,23.466,14,14,13,14,0,0,PASS,,,0,,,,,,
名古屋鉄道␟豊川線,名古屋鉄道,豊川線,tram,ordinary_linear,62,yes,jp-名古屋鉄道-豊川線,1,7.04,5,7.128,6.678,5,5,4,5,0,0,PASS,,,0,,,,,,
名古屋鉄道␟豊田線,名古屋鉄道,豊田線,private,ordinary_linear,43,yes,jp-名古屋鉄道-豊田線,1,15.2,8,15.304,14.662,8,8,7,8,0,0,PASS,,,0,,,,,,
和歌山電鐵␟貴志川線,和歌山電鐵,貴志川線,private,ordinary_linear,51,yes,jp-和歌山電鐵-貴志川線,1,14.317,14,14.397,13.361,14,14,13,14,0,0,PASS,,,0,,,,,,
四国ケーブル␟八栗ケーブル,四国ケーブル,八栗ケーブル,funicular,ordinary_linear,65,yes,jp-四国ケーブル-八栗ケーブル,1,0.601,2,0.676,0.526,2,2,1,2,0,0,PASS,,,0,,,,,,
四国旅客鉄道␟予土線,四国旅客鉄道,予土線,jr_conventional,ordinary_linear,30,yes,jp-四国旅客鉄道-予土線,1,76.077,20,76.16,74.626,20,20,19,20,0,0,PASS,,,0,,,,,,
四国旅客鉄道␟予讃線,四国旅客鉄道,予讃線,jr_conventional,branch_rejoins,30,yes,jp-四国旅客鉄道-予讃線|jp-四国旅客鉄道-予讃線-2|jp-四国旅客鉄道-予讃線-3|jp-四国旅客鉄道-予讃線-4,4,338.898,100,325.414,313.584,95,95,96,100,0,0,PASS,,trunk plus 3 branch(es) split from the graph (2 rejoining route(s)),0,,,,,,
四国旅客鉄道␟内子線,四国旅客鉄道,内子線,jr_conventional,ordinary_linear,30,yes,jp-四国旅客鉄道-内子線,1,5.38,4,5.505,5.089,4,4,3,4,0,0,PASS,,,0,,,,,,
四国旅客鉄道␟土讃線,四国旅客鉄道,土讃線,jr_conventional,branched_terminal,30,yes,jp-四国旅客鉄道-土讃線,1,198.451,61,198.486,192.449,61,61,61,61,0,0,PASS,,"繁藤–土佐山田 skips 新改 over the same track — service edge, not a second alignment",1,,,,,,
四国旅客鉄道␟徳島線,四国旅客鉄道,徳島線,jr_conventional,ordinary_linear,30,yes,jp-四国旅客鉄道-徳島線,1,67.348,24,67.484,64.278,24,24,23,24,0,0,PASS,,,0,,,,,,
四国旅客鉄道␟本四備讃線,四国旅客鉄道,本四備讃線,jr_conventional,branched_terminal,30,yes,jp-四国旅客鉄道-本四備讃線,1,18.157,2,19.174,18.75,2,2,1,2,0,0,PASS,,,0,,,,,,
四国旅客鉄道␟牟岐線,四国旅客鉄道,牟岐線,jr_conventional,ordinary_linear,30,yes,jp-四国旅客鉄道-牟岐線,1,77.892,29,78.054,75.151,29,29,28,29,0,0,PASS,,,0,,,,,,
四国旅客鉄道␟高徳線,四国旅客鉄道,高徳線,jr_conventional,ordinary_linear,30,yes,jp-四国旅客鉄道-高徳線,1,74.505,29,74.717,71.379,29,29,28,29,0,0,PASS,,,0,,,,,,
四国旅客鉄道␟鳴門線,四国旅客鉄道,鳴門線,jr_conventional,ordinary_linear,30,yes,jp-四国旅客鉄道-鳴門線,1,8.375,7,8.525,8.008,7,7,6,7,0,0,PASS,,,0,,,,,,
四日市あすなろう鉄道␟八王子線,四日市あすなろう鉄道,八王子線,third_sector,ordinary_linear,54,yes,jp-四日市あすなろう鉄道-八王子線,1,1.286,2,1.356,1.216,2,2,1,2,0,0,PASS,,,0,,,,,,
四日市あすなろう鉄道␟内部線,四日市あすなろう鉄道,内部線,third_sector,ordinary_linear,54,yes,jp-四日市あすなろう鉄道-内部線,1,5.793,8,5.941,5.225,8,8,7,8,0,0,PASS,,,0,,,,,,
土佐くろしお鉄道␟中村線,土佐くろしお鉄道,中村線,third_sector,ordinary_linear,53,yes,jp-土佐くろしお鉄道-中村線,1,43.041,15,43.198,41.778,15,15,14,15,0,0,PASS,,,0,,,,,,
土佐くろしお鉄道␟宿毛線,土佐くろしお鉄道,宿毛線,third_sector,ordinary_linear,53,yes,jp-土佐くろしお鉄道-宿毛線,1,23.571,8,23.707,22.993,8,8,7,8,0,0,PASS,,,0,,,,,,
土佐くろしお鉄道␟阿佐線,土佐くろしお鉄道,阿佐線,third_sector,ordinary_linear,53,yes,jp-土佐くろしお鉄道-阿佐線,1,42.591,21,42.696,40.664,21,21,20,21,0,0,PASS,,,0,,,,,,
埼玉新都市交通␟伊奈線,埼玉新都市交通,伊奈線,agt,ordinary_linear,63,yes,jp-埼玉新都市交通-伊奈線,1,12.758,13,12.807,11.89,13,13,12,13,0,0,PASS,,,0,,,,,,
埼玉高速鉄道␟埼玉高速鉄道線,埼玉高速鉄道,埼玉高速鉄道線,third_sector,ordinary_linear,56,yes,jp-埼玉高速鉄道-埼玉高速鉄道線,1,14.644,8,14.853,13.356,8,8,7,8,0,0,PASS,,,0,,,,,,
多摩都市モノレール␟多摩都市モノレール線,多摩都市モノレール,多摩都市モノレール線,monorail,ordinary_linear,63,yes,jp-多摩都市モノレール-多摩都市モノレール線,1,16.039,19,16.104,14.764,19,19,18,19,0,0,PASS,,,0,,,,,,
大井川鐵道␟井川線,大井川鐵道,井川線,private,ordinary_linear,49,yes,jp-大井川鐵道-井川線,1,25.485,14,25.574,24.572,14,14,13,14,0,0,PASS,,,0,,,,,,
大井川鐵道␟大井川本線,大井川鐵道,大井川本線,private,ordinary_linear,49,yes,jp-大井川鐵道-大井川本線,1,39.469,20,39.584,37.822,20,20,19,20,0,0,PASS,,,0,,,,,,
大山観光電鉄␟大山鋼索線,大山観光電鉄,大山鋼索線,funicular,ordinary_linear,65,yes,jp-大山観光電鉄-大山鋼索線,1,0.763,3,0.809,0.671,3,3,2,3,0,0,PASS,,,0,,,,,,
大阪モノレール␟国際文化公園都市モノレール線(彩都線),大阪モノレール,国際文化公園都市モノレール線(彩都線),monorail,ordinary_linear,63,yes,jp-大阪モノレール-国際文化公園都市モノレール線(彩都線),1,6.832,5,6.917,6.471,5,5,4,5,0,0,PASS,,,0,,,,,,
大阪モノレール␟大阪モノレール線,大阪モノレール,大阪モノレール線,monorail,ordinary_linear,63,yes,jp-大阪モノレール-大阪モノレール線,1,21.166,14,21.267,19.864,14,14,13,14,0,0,PASS,,,0,,,,,,
大阪市高速電気軌道␟1号線(御堂筋線),大阪市高速電気軌道,1号線(御堂筋線),subway,ordinary_linear,32,yes,jp-大阪市高速電気軌道-1号線(御堂筋線),1,24.604,20,24.808,20.291,20,20,19,20,0,0,PASS,,,0,,,,,,
大阪市高速電気軌道␟2号線(谷町線),大阪市高速電気軌道,2号線(谷町線),subway,ordinary_linear,32,yes,jp-大阪市高速電気軌道-2号線(谷町線),1,28.017,26,28.167,22.784,26,26,25,26,0,0,PASS,,,0,,,,,,
大阪市高速電気軌道␟3号線(四つ橋線),大阪市高速電気軌道,3号線(四つ橋線),subway,ordinary_linear,32,yes,jp-大阪市高速電気軌道-3号線(四つ橋線),1,11.319,11,11.497,9.596,11,11,10,11,0,0,PASS,,,0,,,,,,
大阪市高速電気軌道␟4号線(中央線),大阪市高速電気軌道,4号線(中央線),subway,ordinary_linear,32,yes,jp-大阪市高速電気軌道-4号線(中央線),1,21.018,15,21.155,18.705,15,15,14,15,0,0,PASS,,,0,,,,,,
大阪市高速電気軌道␟5号線(千日前線),大阪市高速電気軌道,5号線(千日前線),subway,ordinary_linear,32,yes,jp-大阪市高速電気軌道-5号線(千日前線),1,12.654,14,12.852,9.653,14,14,13,14,0,0,PASS,,,0,,,,,,
大阪市高速電気軌道␟6号線(堺筋線),大阪市高速電気軌道,6号線(堺筋線),subway,ordinary_linear,32,yes,jp-大阪市高速電気軌道-6号線(堺筋線),1,8.489,10,8.687,6.509,10,10,9,10,0,0,PASS,,,0,,,,,,
大阪市高速電気軌道␟7号線(長堀鶴見緑地線),大阪市高速電気軌道,7号線(長堀鶴見緑地線),subway,ordinary_linear,32,yes,jp-大阪市高速電気軌道-7号線(長堀鶴見緑地線),1,14.887,17,15.016,12.703,17,17,16,17,0,0,PASS,,,0,,,,,,
大阪市高速電気軌道␟8号線(今里筋線),大阪市高速電気軌道,8号線(今里筋線),subway,ordinary_linear,32,yes,jp-大阪市高速電気軌道-8号線(今里筋線),1,11.977,11,12.135,10.68,11,11,10,11,0,0,PASS,,,0,,,,,,
大阪市高速電気軌道␟南港ポートタウン線,大阪市高速電気軌道,南港ポートタウン線,agt,ordinary_linear,64,yes,jp-大阪市高速電気軌道-南港ポートタウン線,1,7.97,10,8.058,7.264,10,10,9,10,0,0,PASS,,,0,,,,,,
天竜浜名湖鉄道␟天竜浜名湖線,天竜浜名湖鉄道,天竜浜名湖線,third_sector,ordinary_linear,54,yes,jp-天竜浜名湖鉄道-天竜浜名湖線,1,67.815,39,68.122,64.644,39,39,38,39,0,0,PASS,,,0,,,,,,
宇都宮ライトレール␟宇都宮芳賀ライトレール線,宇都宮ライトレール,宇都宮芳賀ライトレール線,tram,ordinary_linear,61,yes,jp-宇都宮ライトレール-宇都宮芳賀ライトレール線,1,14.516,19,14.575,13.42,19,19,18,19,0,0,PASS,,,0,,,,,,
富士山麓電気鉄道␟大月線,富士山麓電気鉄道,大月線,private,ordinary_linear,50,yes,jp-富士山麓電気鉄道-大月線,1,23.503,16,23.556,22.295,16,16,15,16,0,0,PASS,,,0,,,,,,
富士山麓電気鉄道␟河口湖線,富士山麓電気鉄道,河口湖線,private,ordinary_linear,50,yes,jp-富士山麓電気鉄道-河口湖線,1,2.955,3,3.039,2.797,3,3,2,3,0,0,PASS,,,0,,,,,,
富山地方鉄道␟上滝線,富山地方鉄道,上滝線,private,ordinary_linear,48,yes,jp-富山地方鉄道-上滝線,1,12.283,11,12.429,11.464,11,11,10,11,0,0,PASS,,,0,,,,,,
富山地方鉄道␟不二越線,富山地方鉄道,不二越線,private,ordinary_linear,48,yes,jp-富山地方鉄道-不二越線,1,3.354,5,3.501,3.106,5,5,4,5,0,0,PASS,,,0,,,,,,
富山地方鉄道␟呉羽線,富山地方鉄道,呉羽線,tram,ordinary_linear,59,yes,jp-富山地方鉄道-呉羽線,1,1.447,3,1.493,1.354,3,3,2,3,0,0,PASS,,,0,,,,,,
富山地方鉄道␟安野屋線,富山地方鉄道,安野屋線,tram,ordinary_linear,59,yes,jp-富山地方鉄道-安野屋線,1,0.443,3,0.492,0.352,3,3,2,3,0,0,PASS,,,0,,,,,,
富山地方鉄道␟富山港線,富山地方鉄道,富山港線,private,ordinary_linear,48,yes,jp-富山地方鉄道-富山港線,1,7.74,15,7.813,6.774,15,15,14,15,0,0,PASS,,,0,,,,,,
富山地方鉄道␟富山都心線,富山地方鉄道,富山都心線,tram,ordinary_linear,59,yes,jp-富山地方鉄道-富山都心線,1,0.978,5,1.023,0.795,5,5,4,5,0,0,PASS,,,0,,,,,,
富山地方鉄道␟富山駅南北接続線,富山地方鉄道,富山駅南北接続線,tram,branched_terminal,59,no,,0,,,0.258,0.188,1,1,0,0,0,0,,,,0,no adjacency rows for this line,,,,,
富山地方鉄道␟支線,富山地方鉄道,支線,tram,ordinary_linear,59,yes,jp-富山地方鉄道-支線,1,1.1,4,1.148,0.959,4,4,3,4,0,0,PASS,,,0,,,,,,
富山地方鉄道␟本線,富山地方鉄道,本線,private,homonymous_lines,48,yes,jp-富山地方鉄道-本線|jp-富山地方鉄道-本線-2|jp-富山地方鉄道-本線-3,3,59.325,57,56.71,52.872,55,55,54,57,0,0,PASS,,trunk plus 1 branch(es) split from the graph (1 rejoining route(s)); 2 disconnected piece(s) drawn as separate display lines,0,,,,,,
富山地方鉄道␟立山線,富山地方鉄道,立山線,private,ordinary_linear,48,yes,jp-富山地方鉄道-立山線,1,24.141,14,24.251,23.241,14,14,13,14,0,0,PASS,,,0,,,,,,
小湊鐵道␟小湊鐵道線,小湊鐵道,小湊鐵道線,private,ordinary_linear,50,yes,jp-小湊鐵道-小湊鐵道線,1,38.987,18,39.189,37.587,18,18,17,18,0,0,PASS,,,0,,,,,,
小田急箱根␟鉄道線,小田急箱根,鉄道線,private,reversing_linear,51,yes,jp-小田急箱根-鉄道線,1,14.6,11,14.872,13.96,11,11,10,11,0,0,PASS,,,0,,,,,,
